0	0
1	1
2	2
5	3
6	4
8	5
9	6
13	7
14	8
15	9
17	10
18	11
19	12
20	13
21	14
22	15
25	16
26	17
28	18
31	19
32	20
35	21
38	22
42	23
44	24
45	25
46	26
47	27
48	28
49	29
50	30
51	31
52	32
53	33
54	34
55	35
61	36
63	37
64	38
65	39
66	40
67	41
68	42
69	43
70	44
73	45
74	46
75	47
77	48
78	49
79	50
80	51
81	52
88	53
91	54
97	55
98	56
106	57
112	58
115	59
116	60
117	61
120	62
122	63
123	64
125	65
126	66
127	67
129	68
133	69
142	70
145	71
157	72
158	73
163	74
164	75
166	76
170	77
172	78
177	79
179	80
182	81
187	82
189	83
190	84
191	85
198	86
199	87
201	88
207	89
210	90
214	91
219	92
220	93
221	94
224	95
234	96
235	97
236	98
238	99
240	100
251	101
252	102
254	103
255	104
256	105
258	106
259	107
260	108
262	109
265	110
266	111
278	112
279	113
280	114
285	115
287	116
294	117
298	118
300	119
301	120
306	121
307	122
311	123
313	124
319	125
321	126
322	127
329	128
334	129
339	130
342	131
345	132
347	133
353	134
356	135
358	136
365	137
367	138
373	139
374	140
375	141
380	142
381	143
382	144
387	145
391	146
392	147
396	148
397	149
399	150
400	151
401	152
403	153
405	154
406	155
407	156
408	157
411	158
413	159
414	160
415	161
417	162
422	163
423	164
424	165
425	166
426	167
427	168
428	169
429	170
430	171
431	172
433	173
435	174
437	175
438	176
444	177
445	178
449	179
451	180
453	181
454	182
455	183
456	184
458	185
459	186
460	187
463	188
466	189
469	190
470	191
471	192
473	193
474	194
476	195
477	196
479	197
480	198
485	199
486	200
487	201
508	202
511	203
512	204
513	205
514	206
515	207
523	208
524	209
529	210
530	211
534	212
537	213
539	214
544	215
545	216
548	217
563	218
565	219
568	220
573	221
574	222
577	223
579	224
585	225
588	226
589	227
592	228
595	229
596	230
598	231
600	232
608	233
610	234
611	235
612	236
613	237
618	238
621	239
625	240
626	241
627	242
636	243
641	244
642	245
647	246
656	247
661	248
662	249
663	250
664	251
681	252
682	253
684	254
692	255
694	256
698	257
701	258
705	259
719	260
729	261
732	262
734	263
735	264
741	265
765	266
769	267
777	268
782	269
783	270
784	271
787	272
788	273
789	274
802	275
811	276
839	277
844	278
849	279
851	280
882	281
887	282
897	283
906	284
915	285
916	286
919	287
924	288
948	289
951	290
952	291
958	292
959	293
960	294
962	295
964	296
971	297
972	298
976	299
977	300
979	301
1000	302
1013	303
1018	304
1019	305
1020	306
1025	307
1026	308
1036	309
1043	310
1056	311
1057	312
1063	313
1066	314
1067	315
1068	316
1070	317
1082	318
1089	319
1093	320
1099	321
1101	322
1102	323
1103	324
1123	325
1125	326
1131	327
1132	328
1137	329
1152	330
1202	331
1212	332
1227	333
1233	334
1234	335
1235	336
1241	337
1271	338
1283	339
1339	340
1340	341
1355	342
1365	343
1382	344
1387	345
1397	346
1398	347
1415	348
1418	349
1428	350
1429	351
1437	352
1438	353
1444	354
1449	355
1453	356
1457	357
1458	358
1475	359
1497	360
1501	361
1505	362
1509	363
1510	364
1513	365
1515	366
1517	367
1518	368
1519	369
1521	370
1522	371
1545	372
1557	373
1558	374
1563	375
1567	376
1590	377
1604	378
1609	379
1612	380
1651	381
1655	382
1663	383
1666	384
1691	385
1721	386
1729	387
1730	388
1732	389
1738	390
1774	391
1785	392
1793	393
1820	394
1840	395
1857	396
1912	397
1920	398
1923	399
1937	400
1945	401
1953	402
1981	403
1997	404
2004	405
2033	406
2057	407
2089	408
2093	409
2126	410
2134	411
2158	412
2172	413
2187	414
2208	415
2211	416
2241	417
2243	418
2265	419
2314	420
2358	421
2391	422
2447	423
2456	424
2467	425
2499	426
2506	427
2542	428
2546	429
2557	430
2599	431
2626	432
2638	433
2674	434
2694	435
2704	436
2708	437
2736	438
2780	439
2799	440
2804	441
2820	442
2861	443
2866	444
2870	445
2879	446
2899	447
2961	448
2994	449
3000	450
3102	451
3147	452
3148	453
3217	454
3238	455
3276	456
3280	457
3382	458
3398	459
3423	460
3459	461
3748	462
3780	463
3810	464
3817	465
4012	466
4095	467
4099	468
4153	469
4210	470
4334	471
4643	472
4655	473
4908	474
4977	475
4981	476
5041	477
5161	478
5239	479
5275	480
5299	481
5383	482
5595	483
5703	484
5721	485
5831	486
5975	487
6098	488
7857	489
8118	490
8279	491
8647	492
8994	493
9060	494
9277	495
10924	496
13643	497
13704	498
14006	499
